FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
508061.txt,https://www.tokencoins.com,25,www.tokencoins.com,18,0,com,100,1,0.5229071,0.070618306,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,247,303,1,tokenins,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,1,0,27,0,42,1
8125508.txt,https://cloudflare-ipfs.com/ipfs/bafybeif3xgfpgs4rt4mfksh7y2jo4dkiogxlljz7si5c5563vvkgy2pz64,92,cloudflare-ipfs.com,19,0,com,23.03087902,0.733333333,0.5229071,0.033389379,3,0,0,0,0,65,0.707,15,0.163,0,0,0,4,0.043,1,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623956.txt,https://www.gillbros.com,23,www.gillbros.com,16,0,com,100,1,0.5229071,0.059539355,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1091,10969,1,gillbros,100,100,0,0,1,1,0,1,0,3,0,1,1,1,0,0,0,0,1,93,2,6,134,0,133,1
8117620.txt,https://konto-mitid.firebaseapp.com/,36,konto-mitid.firebaseapp.com,27,0,com,65.82402508,0.52173913,0.5229071,0.060599242,3,1,0,0,0,24,0.667,0,0,0,0,0,4,0.111,1,16,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167584.txt,https://www.nrcolumbus.com,25,www.nrcolumbus.com,18,0,com,100,1,0.5229071,0.059736572,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,4792,53120,1,nrlumbus,0,0,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,82,8,43,246,5,68,1
757640.txt,https://www.cinema-histoire-pessac.com,37,www.cinema-histoire-pessac.com,30,0,com,100,0.409090909,0.5229071,0.068038014,3,1,0,0,0,22,0.595,0,0,0,0,0,3,0.081,1,851,4283,1,cinema-histoire-pessac,100,100,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,19,24,7,89,0,5,1
3000.txt,https://www.prawda2.info,23,www.prawda2.info,16,0,info,100,1,0.0075051,0.042886302,4,1,0,0,0,9,0.391,1,0.043,0,0,0,1,0.043,1,517,3868,1,prawda2,100,100,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,19,1,1,0,0,13,1
7971123.txt,https://kucoinnnllgggin.godaddysites.com/,40,kucoinnnllgggin.godaddysites.com,32,0,com,61.39914773,0.571428571,0.5229071,0.054086943,3,1,0,0,0,30,0.75,0,0,0,0,0,2,0.05,1,139,6539,1,kucoinnnllgggingodaddysites,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,4,2,0,2,0
485904.txt,https://www.benbeck.co.uk,24,www.benbeck.co.uk,17,0,uk,100,0.8,0.028555,0.057813954,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,164,299,1,benbeckco,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,3,1
636948.txt,https://www.todelandscape.com,28,www.todelandscape.com,21,0,com,100,1,0.5229071,0.065928208,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,948,5386,1,todelandscape,100,100,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,30,23,29,48,1,49,1
mw19260.txt,http://www.bokselpa.dasfree.com,30,www.bokselpa.dasfree.com,24,0,com,52.09235209,0.5625,0.5229071,0.060830406,3,2,0,0,0,17,0.567,0,0,0,0,0,2,0.067,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8038145.txt,https://www.momeyklte.alexbcm.com/sonn/client/index_sp.html,59,www.momeyklte.alexbcm.com,25,0,com,23.9437151,0.588235294,0.5229071,0.056265236,3,2,0,0,0,40,0.678,0,0,0,0,0,7,0.119,1,9,67,1,momeykltealexbcmsonnclientindex_sphtml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8086954.txt,https://homgaliciapersonal.verificaciones.repl.co/,50,homgaliciapersonal.verificaciones.repl.co,41,0,co,30.16372486,0.5,0.0059772,0.06400492,2,2,0,0,0,38,0.76,0,0,0,0,0,4,0.08,1,198,869,1,homgaliciapersonalverificacionesrepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
509657.txt,https://www.beyondretro.com,26,www.beyondretro.com,19,0,com,100,1,0.5229071,0.066339843,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,7835,85437,1,beyondretro,100,100,1,0,1,0,0,1,0,22,0,1,1,1,1,1,1,0,1,45,13,74,675,1,305,1
817264.txt,https://www.midlandspubs.co.uk,29,www.midlandspubs.co.uk,22,0,uk,100,0.866666667,0.028555,0.051013042,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,261,434,1,midlandspbsco,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,51,1,0,73,0,74,1
mw51326.txt,http://www.serveusers.com,24,www.serveusers.com,18,0,com,72.77777778,1,0.5229071,0.064806696,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,16,50,1,serveusers,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24273.txt,https://www.dariah.eu,20,www.dariah.eu,13,0,eu,100,1,0.0056158,0.061706099,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1663,24929,1,dariah,100,100,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,29,26,26,135,10,154,1
oph12327.txt,https://untxi.com.br/acc-usr-rbuncxx-username-4128942910510210420412521/?idm=bwv0yubnb2wuy29t&f105113119n114117111=,115,untxi.com.br,12,0,br,9.497513935,0.666666667,0.0094423,0.02427451,2,1,0,0,0,48,0.417,47,0.409,2,1,0,9,0.104,1,2,270,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mw66033.txt,http://www.pdkj.fbcode.co,24,www.pdkj.fbcode.co,18,0,co,55.78231293,0.636363636,0.0059772,0.043822628,2,2,0,0,0,11,0.458,0,0,0,0,0,2,0.083,0,8,41,1,pdkjfbode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823206.txt,https://www.iwp.ru,17,www.iwp.ru,10,0,ru,100,1,0.0180132,0.040305283,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,3003,2446,1,iwp,100,100,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,98,4,7,173,4,7,1
521144.txt,https://www.sagatucson.org,25,www.sagatucson.org,18,0,org,100,1,0.0799628,0.065559475,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,468,5291,1,sagatucson,100,100,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,8,47,19,39,0,13,1
oph07010.txt,http://3659jjj.com/,19,3659jjj.com,11,0,com,65.0137741,1,0.5229071,0.025728278,3,0,0,0,0,6,0.316,4,0.211,0,0,0,2,0.105,0,2,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147313.txt,https://www.japan-zone.com,25,www.japan-zone.com,18,0,com,100,0.6,0.5229071,0.061897983,3,1,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,935,2024,1,japan-zone,100,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,15,2,9,173,1,63,1
7982705.txt,https://v.ht/kl3vq?confirmation-account-pages=,45,v.ht,4,0,ht,29.27764756,1,0.0000247,0.053456477,2,0,0,0,0,31,0.689,1,0.022,0,1,0,4,0.111,1,15,2833,1,vkl3vq?confirmation-account-pages,0,97.05882353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
400710.txt,https://www.darkermatter.com,27,www.darkermatter.com,20,0,com,100,1,0.5229071,0.065828732,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,236,290,1,darkermatter,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,5,47,0,5,1
786572.txt,https://www.rajasthan-tourism.org,32,www.rajasthan-tourism.org,25,0,org,100,0.588235294,0.0799628,0.06116278,3,1,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,718,856,1,rajasthan-tourism,100,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7,8,5,83,0,1,1
177217.txt,https://www.globalanimal.org,27,www.globalanimal.org,20,0,org,100,1,0.0799628,0.062405783,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,18798,11652,1,globalanimal,100,100,1,1,1,0,0,1,0,2,1,1,1,1,1,0,1,0,1,239,12,17,404,38,409,1
149314.txt,https://www.303gallery.com,25,www.303gallery.com,18,0,com,100,1,0.5229071,0.044983399,3,1,0,0,0,9,0.36,3,0.12,0,0,0,1,0.04,1,203,2379,1,303gallery,100,100,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,16,5,15,7,0,8,1
mw71563.txt,http://www.vz473.com,19,www.vz473.com,13,0,com,67.65432099,1,0.5229071,0.027694648,3,1,0,0,0,4,0.211,3,0.158,0,0,0,1,0.053,0,2,2826,1,vz473,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
8044729.txt,https://northamerica-northeast1-black-octagon-376806.cloudfunctions.net/function-3/,83,northamerica-northeast1-black-octagon-376806.cloudfunctions.net,63,0,net,22.04918432,0.355932203,0.0384199,0.054388223,3,1,0,0,0,58,0.699,8,0.096,0,0,0,9,0.108,1,2,91,0,0,1.694915254,1.449275362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph13639.txt,http://wgcypoqmmf.duckdns.org/,30,wgcypoqmmf.duckdns.org,22,0,org,53.53934603,0.611111111,0.0799628,0.043973276,3,1,0,0,0,20,0.667,0,0,0,0,0,3,0.1,0,9,50,1,wgcypoqmmfduckdns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643875.txt,https://www.atravelguy.com,25,www.atravelguy.com,18,0,com,100,1,0.5229071,0.056036224,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,243,531,1,atravelguy,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,4,6,19,1,8,1
oph01782.txt,http://bendigoaubk.com/,22,bendigoaubk.com,15,0,com,74,1,0.5229071,0.055933673,3,0,0,0,0,14,0.636,0,0,0,0,0,1,0.045,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw142050.txt,http://www.uxm.eqtxu.com,23,www.uxm.eqtxu.com,17,0,com,53.67709214,0.666666667,0.5229071,0.045411036,3,2,0,0,0,10,0.435,0,0,0,0,0,2,0.087,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94159.txt,https://www.reactiveui.net,25,www.reactiveui.net,18,0,net,100,1,0.0384199,0.063920359,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,433,592,1,reactiveui,100,100,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,7,3,7,29,0,22,1
239094.txt,https://www.gresearch.co.uk,26,www.gresearch.co.uk,19,0,uk,100,0.833333333,0.028555,0.06436761,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,1548,13349,1,gresearchco,0,0,1,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,13,13,25,89,5,85,1
7908178.txt,http://www.saiseen-co-jp.aesense.cdkcfp.top/jp.php,49,www.saiseen-co-jp.aesense.cdkcfp.top,36,0,top,28.75082183,0.285714286,0.0002752,0.055187823,3,3,0,0,0,31,0.633,0,0,0,0,0,7,0.143,0,11,80,1,saiseen-co-jpaesensecdkcfpjpph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6671853.txt,https://bit.ly/3dj0r1p,21,bit.ly,6,0,ly,46.12244898,1,0.0001384,0.027317799,2,0,0,0,0,8,0.381,3,0.143,0,0,0,2,0.095,1,5,91,1,bit3dj0r1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
oph11399.txt,http://wwwinforaknteo.huifenshen.com/,37,wwwinforaknteo.huifenshen.com,29,0,com,38.13713833,0.6,0.5229071,0.054782723,3,1,0,0,0,27,0.73,0,0,0,0,0,3,0.081,0,11,88,1,wwwinforaknteohuifenshen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8123921.txt,https://www.carringtonrelationshipcounselling.com/bcr25/,56,www.carringtonrelationshipcounselling.com,41,0,com,41.92929839,1,0.5229071,0.058704572,3,1,0,0,0,39,0.696,2,0.036,0,0,0,3,0.054,1,142,4732,1,carringtonrelationshipcounsellingbcr25,0,100,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,3,0,2,0,0
27580.txt,https://www.akronchildrens.org,29,www.akronchildrens.org,22,0,org,100,1,0.0799628,0.061364975,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,2192,507,1,akronchildrens,100,100,1,0,1,1,1,0,0,2,0,1,1,1,0,0,1,0,1,60,6,21,209,5,143,1
534578.txt,https://www.ansecrets.com,24,www.ansecrets.com,17,0,com,100,1,0.5229071,0.072236781,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2415,4443,1,ansecrets,100,100,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,51,4,11,69,0,84,1
8033626.txt,https://bt-104930.weeblysite.com/,32,bt-104930.weeblysite.com,24,0,com,44.76388889,0.85,0.5229071,0.040752287,3,1,0,0,0,15,0.469,6,0.188,0,0,0,3,0.094,1,68,80,1,bt-104930weeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw41527.txt,http://www.likeminer.nablabee.com,32,www.likeminer.nablabee.com,26,0,com,54.68918433,0.555555556,0.5229071,0.06364605,3,2,0,0,0,19,0.594,0,0,0,0,0,2,0.062,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8015191.txt,https://verifkeamananfb.wixsite.com/verifikasi2023,49,verifkeamananfb.wixsite.com,27,0,com,40.91652165,0.695652174,0.5229071,0.050249354,3,1,0,0,0,35,0.714,3,0.061,0,0,0,3,0.061,1,64,151,1,verifkeamananfbwixsiteverifikasi202,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0
8009279.txt,https://pants-manufacturer.com/rural/,36,pants-manufacturer.com,22,0,com,64.70795215,0.722222222,0.5229071,0.05978273,3,0,0,0,0,25,0.694,0,0,0,0,0,3,0.083,1,16,200,1,pants-manufacturerrural,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
249340.txt,https://www.mobilaxy.com,23,www.mobilaxy.com,16,0,com,100,1,0.5229071,0.056703022,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,430,188,1,mobilaxy,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,84,6,9,3,1,46,1
mw42108.txt,http://www.rtw.monerise.com,26,www.rtw.monerise.com,20,0,com,58.66974241,0.75,0.5229071,0.068077638,3,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,2,481,1,rtwmonerise,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8096734.txt,http://43.156.7.24/interactivelogin?continue=https://accounts.google.com/?&amp;xrealip=107.178.200.235&amp;ifkv=aqmjq7rlykgykwj34ikbqkllqofmmdkbdeqwrin6w7qzmdwlniwtkt5g6qstk10r95b_gxzsh11yya,190,43.156.7.24,11,1,24,4.038589981,0.5,0,0.036004568,2,2,0,0,0,122,0.642,33,0.174,3,2,0,15,0.105,1,11,476,1,431567interactivelogin?continue=accountsgooglecom?&amp;xrealip=107178200235&amp;ifkv=aqmjq7rlykgykwj34ikbqkllqofmmdkbdeqwrin6w7qzmdwlniwtkt5g6qstk10r95b_gxzsh11yya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw5984.txt,http://www.mmtimes.org,21,www.mmtimes.org,15,0,org,80.44077135,1,0.0799628,0.068126795,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8058508.txt,https://account-status-84385.web.app/#/,39,account-status-84385.web.app,28,0,app,41.46236559,0.541666667,0.001502,0.044523512,3,1,0,0,0,19,0.487,5,0.128,0,0,0,7,0.179,1,66,172,1,account-status-84385web#,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,0
437960.txt,https://www.opto22.com,21,www.opto22.com,14,0,com,100,1,0.5229071,0.058031374,3,1,0,0,0,6,0.286,2,0.095,0,0,0,1,0.048,1,853,9247,1,opto22,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,6,2,8,122,0,5,1
680268.txt,https://www.salonsetup.co.nz,27,www.salonsetup.co.nz,20,0,nz,100,0.846153846,0.0019933,0.063830304,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,763,4218,1,salosetupco,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,6,7,35,0,18,1
8073999.txt,https://railway-sbb-pass.web.app/,33,railway-sbb-pass.web.app,24,0,app,49.47222222,0.4,0.001502,0.046467282,3,1,0,0,0,20,0.606,0,0,0,0,0,5,0.152,1,108,8125,1,railway-sbb-passweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8127891.txt,https://creative-wolf-w7xrt1.mystrikingly.com/,46,creative-wolf-w7xrt1.mystrikingly.com,37,0,com,53.34666103,0.424242424,0.5229071,0.048489123,3,1,0,0,0,31,0.674,2,0.043,0,0,0,5,0.109,1,9,54,1,creative-wolf-w7xrt1mystrikingly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504170.txt,https://www.theakashictherapist.com,34,www.theakashictherapist.com,27,0,com,100,1,0.5229071,0.059484673,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,3413,699,1,theakashictherapist,100,100,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,14,4,4,24,0,30,1
528783.txt,https://www.clergysupport.org.uk,31,www.clergysupport.org.uk,24,0,uk,100,0.823529412,0.028555,0.052395079,2,2,0,0,0,17,0.548,0,0,0,0,0,2,0.065,1,1568,26914,1,clergyspportorg,0,0,1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,1,12,4,11,112,0,24,1
821661.txt,https://www.ekskluzivno.si,25,www.ekskluzivno.si,18,0,si,100,1,0.0004946,0.04554538,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1367,957,1,ekkluzivno,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,27,10,24,50,1,11,1
169059.txt,https://www.science.education.nih.gov,36,www.science.education.nih.gov,29,0,gov,100,0.476190476,0.0033282,0.064795683,3,3,0,0,0,21,0.583,0,0,0,0,0,3,0.083,1,1414,16137,1,scienceeducationnih,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,67,6,44,8,2,164,1
oph06298.txt,http://coinbassprologin.boxmode.io/,35,coinbassprologin.boxmode.io,27,0,io,66.74505193,0.708333333,0.0129268,0.062949474,2,1,0,0,0,25,0.714,0,0,0,0,0,3,0.086,0,9,50,1,coinbassprologinboxmode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779155.txt,https://www.distinctiverecords.com,33,www.distinctiverecords.com,26,0,com,100,1,0.5229071,0.063324986,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1370,1034,1,distinctivererds,0,0,0,0,1,1,0,0,0,2,0,1,1,0,1,0,1,0,0,14,25,20,0,11,32,1
613302.txt,https://www.khamerpharma.com,27,www.khamerpharma.com,20,0,com,100,1,0.5229071,0.060397606,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,903,8159,1,khamerpharma,100,100,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,18,18,19,34,1,35,1
229327.txt,https://www.towncenterbank.com,29,www.towncenterbank.com,22,0,com,100,1,0.5229071,0.062851316,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,746,6208,1,towncenterbank,100,100,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,12,16,20,74,2,72,1
8004181.txt,https://sb3-az3.web.app/,23,sb3-az3.web.app,15,0,app,58.77777778,0.454545455,0.001502,0.035147624,3,1,0,0,0,10,0.435,2,0.087,0,0,0,3,0.13,1,108,8125,1,sb3-az3web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
580958.txt,https://www.pitkincounty.com,27,www.pitkincounty.com,20,0,com,100,1,0.5229071,0.056328774,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2820,1681,1,pitkinunty,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,18,9,21,44,0,30,1
8073741.txt,https://tokenmail-wallet.firebaseapp.com/,41,tokenmail-wallet.firebaseapp.com,32,0,com,60.01188354,0.428571429,0.5229071,0.060007199,3,1,0,0,0,29,0.707,0,0,0,0,0,4,0.098,1,108,8125,1,tokenmail-walletfirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
8002097.txt,https://bafybeiehwybc57fjcytji7uxpodhhd4yo7qojryinam4i5ye5wrthzi5ky.ipfs.dweb.link/,82,bafybeiehwybc57fjcytji7uxpodhhd4yo7qojryinam4i5ye5wrthzi5ky.ipfs.dweb.link,74,0,link,9.673240808,0.231884058,0.0003306,0.035542099,4,2,0,0,0,62,0.756,9,0.11,0,0,0,3,0.037,1,528,21426,1,bafybeiehwybc57fjcytji7uxpodhhd4yo7qojryinam4i5ye5wrthzi5kyipfsdweb,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1,1,6,0,0,1,0
397862.txt,https://www.wsfs.org,19,www.wsfs.org,12,0,org,100,1,0.0799628,0.050226033,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,282,8047,1,wsfs,100,100,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,8,41,0,52,1
8103221.txt,https://ipfs.io/ipfs/qmccpdw9hjewxy2rert3sc5xphgavjdjm9cpxs7mjlttzg/,68,ipfs.io,7,0,io,13.66465575,1,0.0129268,0.035630765,2,0,0,0,0,50,0.735,6,0.088,0,0,0,4,0.059,1,9,76,1,ipfsipfsqmccpdw9hjewxy2rert3sc5xphgavjdjm9cpxs7mjlttzg,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw22178.txt,http://www.netrcmapi.com,23,www.netrcmapi.com,17,0,com,77.09213863,1,0.5229071,0.067616949,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,49,762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
8121014.txt,https://cloudflare-ipfs.com/ipfs/bafybeidmnt5savzueeriznoifcppedx7gf7mobvbtv7mvtijirxwexah6i,92,cloudflare-ipfs.com,19,0,com,23.03087902,0.733333333,0.5229071,0.044346362,3,0,0,0,0,75,0.815,5,0.054,0,0,0,4,0.043,1,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw143275.txt,http://www.jorgecoronel.com,26,www.jorgecoronel.com,20,0,com,74.77777778,1,0.5229071,0.070918522,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw41214.txt,http://www.eu-pool.beeppool.org,30,www.eu-pool.beeppool.org,24,0,org,49.25207756,0.5625,0.0799628,0.066122258,3,2,0,0,0,16,0.533,0,0,0,0,0,3,0.1,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw128952.txt,http://www.googleupdatetk.com,29,www.googleupdatetk.com,22,0,com,79.33723197,1,0.5229071,0.059691076,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8110606.txt,https://amnpmc.com/,19,amnpmc.com,10,0,com,79.63636364,1,0.5229071,0.066361183,3,0,0,0,0,9,0.474,0,0,0,0,0,2,0.105,1,35,126,1,amnpmc,100,100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
848346.txt,https://www.huntsvillerewound.com,32,www.huntsvillerewound.com,25,0,com,100,1,0.5229071,0.054376132,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,531,583,1,huntsvillerewound,100,100,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,93,1,0,17,0,76,1
7956564.txt,https://tteywhhaksjjwoou4729h1000jsghbddzxxsssssssqwzjjywqooqkaklm.pages.dev/nvvnncnzxwnrrqqdqbfgxtqxdcmsnbfpmwhtcqrrgjgqcbtx.php,128,tteywhhaksjjwoou4729h1000jsghbddzxxsssssssqwzjjywqooqkaklm.pages.dev,68,0,dev,5.86932497,0.59375,0.0009613,0.033229146,3,1,0,0,0,108,0.844,8,0.062,0,0,0,4,0.031,1,293,18874,1,tteywhhaksjjwoou4729h1000jsghbddzxxsssssssqwzjjywqooqkaklmpagesnvvnncnzxwnrrqqdqbfgxtqxdcmsnbfpmwhtcqrrgjgqcbtxph,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,1,0,0,3,0
